,Label,Text
3539,0,We are pleased to inform that your application for Airtel Broadband is processed successfully. Your installation will happen within 3 days.
2236,0,"Si.como no?!listened2the plaid album-quite gd&the new air1 which is hilarious-also boughtbraindancea comp.ofstuff on aphexs ;abel,u hav2hear it!c u sn xxxx"
5086,0,Omg if its not one thing its another. My cat has worms :/ when does this bad day end?
2985,0,"He said that he had a right giggle when he saw u again! You would possibly be the first person2die from NVQ, but think how much you could for! "
1212,0,Ok then i will come to ur home after half an hour
712,0,It just seems like weird timing that the night that all you and g want is for me to come smoke is the same day as when a shitstorm is attributed to me always coming over and making everyone smoke
1086,0,"FR'NDSHIP is like a needle of a clock. Though V r in d same clock, V r nt able 2 met. Evn if V meet,itz only 4few seconds. Bt V alwys stay conected. Gud 9t;-)"
453,0,K:)k:)what are detail you want to transfer?acc no enough?
3728,0,"Aldrine, rakhesh ex RTM here.pls call.urgent."
889,0,You unbelievable faglord
1937,0,"My planning usually stops at ""find hella weed, smoke hella weed"""
102,0,I'm still looking for a car to buy. And have not gone 4the driving test yet.
4922,0,"Its so common hearin How r u? Wat r u doing? How was ur day? So let me ask u something different. Did u smile today? If not, do it now.... Gud evng."
1231,0,I want to send something that can sell fast.  &lt;#&gt; k is not easy money.
4333,0,ALSO TELL HIM I SAID HAPPY BIRTHDAY
2550,0,Yup but not studying surfing lor. I'm in e lazy mode today.
3311,0,Oh ho. Is this the first time u use these type of words
107,0,"Aight, I'll hit you up when I get some cash"
3414,0,Where do you need to go to get it?
29,0,Ahhh. Work. I vaguely remember that! What does it feel like? Lol
3945,0,"Until 545 lor... Ya, can go 4 dinner together..."
4490,0,The new deus ex game comin early next yr
4818,0,Me too. Mark is taking forever to pick up my prescription and the pain is coming back.
1400,0,You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.
239,0,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!"
5270,0,Did u fix the teeth?if not do it asap.ok take care.
2329,0,That day you asked about anand number. Why:-)
2471,0,Eat at old airport road... But now 630 oredi... Got a lot of pple...
3181,0,There the size of elephant tablets & u shove um up ur ass!!
2284,0,I reach home safe n sound liao...
5506,0,God's love has no limit. God's grace has no measure. God's power has no boundaries. May u have God's endless blessings always in ur life...!! Gud ni8
737,0,Thanks for looking out for me. I really appreciate.
4228,0,Buy one egg for me da..please:)
2721,0,Ok lor...
4410,1,"For your chance to WIN a FREE Bluetooth Headset then simply reply back with ""ADP"""
2495,0,"You at mu? You should try to figure out how much money everyone has for gas and alcohol, jay and I are trying to figure out our weed budget"
3562,1,Text BANNEDUK to 89555 to see! cost 150p textoperator g696ga 18+ XXX
465,0,Ok i am on the way to railway
1268,0,SERIOUSLY. TELL HER THOSE EXACT WORDS RIGHT NOW.
2440,0,Rightio. 11.48 it is then. Well arent we all up bright and early this morning.
1297,0,Sure! I am driving but will reach my destination soon.
199,0,Hi its Kate how is your evening? I hope i can see you tomorrow for a bit but i have to bloody babyjontet! Txt back if u can. :) xxx
4368,0,I like dis sweater fr mango but no more my size already so irritating.
1564,0,Get ready to put on your excellent sub face :)
4274,0,"Kind of. Just missed train cos of asthma attack, nxt one in half hr so driving in. not sure where to park."
5072,0,As in different styles?
5076,1,"This is the 2nd attempt to contract U, you have won this weeks top prize of either £1000 cash or £200 prize. Just call 09066361921"
3722,0,Blank is Blank. But wat is blank? Lol
2727,0,No i am not having not any movies in my laptop
2313,1,"tddnewsletter@emc1.co.uk (More games from TheDailyDraw) Dear Helen, Dozens of Free Games - with great prizesWith.."
3113,0,Just haven't decided where yet eh ?
3816,0,"Not yet chikku..k, then wat abt tht guy did he stopped irritating or msging to u.."
2997,0,They released vday shirts and when u put it on it makes your bottom half naked instead of those white underwear.
3195,0,And you! Will expect you whenever you text! Hope all goes well tomo 
3542,0,If you are not coughing then its nothing
1224,0,Rofl betta invest in some  anti aging products
4435,0,Sounds great! Im going to sleep now. Have a good night!
2252,0,hope things went well at 'doctors' ;) reminds me i still need 2go.did u c d little thing i left in the lounge?
5198,0,She.s fine. I have had difficulties with her phone. It works with mine. Can you pls send her another friend request.
5207,0,"Babe, I'm answering you, can't you see me ? Maybe you'd better reboot YM ... I got the photo ... It's great !"
3994,0,"Nimbomsons. Yep phone knows that one. Obviously, cos thats a real word"
4876,0,"I know dat feelin had it with Pete! Wuld get with em , nuther place nuther time mayb?"
3384,0,K... Must book a not huh? so going for yoga basic on sunday?
3603,0,Cps is causing the outages to conserve energy.
4013,0,Discussed with your mother ah?
2277,0,Love you aathi..love u lot..
4357,0,Great. So should i send you my account number.
763,1,Urgent Ur £500 guaranteed award is still unclaimed! Call 09066368327 NOW closingdate04/09/02 claimcode M39M51 £1.50pmmorefrommobile2Bremoved-MobyPOBox734LS27YF
1760,0,Do u ever get a song stuck in your head for no reason and it won't go away til u listen to it like 5 times?
1520,0,Check wid corect speling i.e. Sarcasm
4280,1,"URGENT. Important information for 02 user. Today is your lucky day! 2 find out why , log onto http://www.urawinner.com there is a fantastic surprise awaiting you !"
293,0,Oops. 4 got that bit.
371,0,"Hello my boytoy ... Geeee I miss you already and I just woke up. I wish you were here in bed with me, cuddling me. I love you ..."
5227,0,I re-met alex nichols from middle school and it turns out he's dealing!
2759,0,What time. I‘m out until prob 3 or so
1057,0,Then u drive lor.
977,0,Ok i shall talk to him
879,1,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094565
1038,0,"naughty little thought: 'its better to flirt, flirt n flirt, rather than loving someone n gettin hurt, hurt n hurt...:-) Gud nyt"
626,0,"Haha good to hear, I'm officially paid and on the market for an 8th"
157,0,I'm leaving my house now...
65,1,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066364589"
4161,0,i felt so...not any conveying reason.. Ese he... What about me?
245,0,U don't remember that old commercial?
996,0,Change again... It's e one next to escalator...
367,1,"Update_Now - Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/F4Q="
2232,0,"K, wen ur free come to my home and also tel vikky i hav sent mail to him also.. Better come evening il be free today aftr 6pm..:-)"
3678,0,Great! So what attracts you to the brothas?
3469,0,yay! finally lol. i missed our cinema trip last week :-(
730,0,Dunno y u ask me.
5193,0,"It's wylie, you in tampa or sarasota?"
2842,0,Ok thanx...
3897,1,tells u 2 call 09066358152 to claim £5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!
1786,0,I dun believe u. I thk u told him.
1561,0,"Just got some gas money, any chance you and the gang want to go on a grand nature adventure?"
3725,1,"Hi there, 2nights ur lucky night! Uve been invited 2 XCHAT, the Uks wildest chat! Txt CHAT to 86688 now! 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs"
599,0,Will do. Was exhausted on train this morning. Too much wine and pie. You sleep well too
3958,0,Where is that one day training:-)
5026,0,I was gonna ask you lol but i think its at 7
5038,0,(You didn't hear it from me)
5307,0,What you did in  leave.
681,0,What is this 'hex' place you talk of? Explain!
1126,1,For taking part in our mobile survey yesterday! You can now have 500 texts 2 use however you wish. 2 get txts just send TXT to 80160 T&C www.txt43.com 1.50p
1835,0,I have a rather prominent bite mark on my right cheek
2052,0,Hey darlin.. i can pick u up at college if u tell me wen & where 2 mt.. love Pete xx
2330,0,Am surfing online store. For offers do you want to buy any thing.
1941,0,Dude avatar 3d was imp. At one point i thought there were actually flies in the room and almost tried hittng one as a reflex
151,0,The wine is flowing and i'm i have nevering..
2673,0,Super msg da:)nalla timing.
1539,0,Midnight at the earliest
5182,0,I sent them. Do you like?
4047,1,Win a £1000 cash prize or a prize worth £5000
447,0,"Well done, blimey, exercise, yeah, i kinda remember wot that is, hmm. "
3405,0,Then ü ask dad to pick ü up lar... Ü wan 2 stay until 6 meh...
5167,0,Oh did you charge camera
3793,0,Love it! I want to flood that pretty pussy with cum...
810,0,Ugh I don't wanna get out of bed. It's so warm.
3662,0,Well then you have a great weekend!
2531,0,So the sun is anti sleep medicine.
4152,0,Ü comin to fetch us oredi...
1620,0,Friends that u can stay on fb chat with
1471,0,Take some small dose tablet for fever
576,1,"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327"
2447,0,"Sorry, I'll call later"
711,0,"Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:""if it is made by my students,this wont even start........ Datz confidence.."
829,0,"Sorry light turned green, I meant another friend wanted  &lt;#&gt;  worth but he may not be around"
5434,0,Jesus armand really is trying to tell everybody he can find
625,0,"Nah it's straight, if you can just bring bud or drinks or something that's actually a little more useful than straight cash"
5350,0,No one interested. May be some business plan.
1630,0,Sounds like you have many talents! would you like to go on a dinner date next week?
3164,1,This is the 2nd time we have tried to contact u. U have won the £1450 prize to claim just call 09053750005 b4 310303. T&Cs/stop SMS 08718725756. 140ppm
4874,0,Lol! Oops sorry! Have fun. 
410,0,Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com
491,0,"Sorry man my account's dry or I would, if you want we could trade back half or I could buy some shit with my credit card"
5262,0,Did you see that film:)
4879,1,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
5480,0,Have you seen who's back at Holby?!
4665,0,Mum not going robinson already.
471,1,okmail: Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm
1732,0,Lol. Well quality aint bad at all so i aint complaining
3912,0,How i noe... She's in da car now... Later then c lar... I'm wearing shorts...
2118,0,Wish u many many returns of the day.. Happy birthday vikky..
3362,0,You only hate me. You can call any but you didnt accept even a single call of mine. Or even you messaged
1720,0,Then u better go sleep.. Dun disturb u liao.. U wake up then msg me lor..
2080,0,I can take you at like noon
3593,0,I anything lor...
425,0,Send this to ur friends and receive something about ur voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny  &lt;#&gt; .irritating  &lt;#&gt; .lovable. reply me..
4908,0,Then anything special?
